SubscriptionMonth,Country,Hackerspace,TrackName,ProductScheduleStandardized,StudentGender,Industry,AgeGroup,ExperienceLevel,ChurnFlag,TotalSubscriptions,AvgProgress,TotalDiplomas,AvgExperience,DiplomaRate
2024-03,Côte d'Ivoire,Riviera Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Sales,18-24,No Experience,Active / In Progress,1,77.21,0,0.0,0.0
2024-03,Côte d'Ivoire,Riviera Hackerspace,Web Development Essentials*,Code Schedule,Male,Engineering And Technology,25-34,Junior,Completed,1,100.0,1,2.0,1.0
2024-03,Côte d'Ivoire,Riviera Hackerspace,Web Development Essentials*,Code Schedule,Male,Management,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-03,Côte d'Ivoire,Riviera Hackerspace,Web Development Essentials*,Code Schedule,Male,Sales,18-24,No Experience,Completed,1,96.67,1,0.0,1.0
2024-03,Côte d'Ivoire,Riviera Hackerspace,Web Development Essentials*,Code Schedule,Male,Sales,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Côte d'Ivoire,Riviera Hackerspace,Web Development Essentials*,Code Schedule,Unknown,Management,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-03,Côte d'Ivoire,Riviera Hackerspace,Web Development Essentials*,Code Schedule,Unknown,Operations,18-24,No Experience,Likely Churned,1,11.76,0,0.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Unknown,Unknown,Unknown,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Female,Management,25-34,Junior,Likely Churned,1,21.31,0,1.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Female,Research And Development,25-34,Mid-Level,Likely Churned,1,12.77,0,3.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Male,Management,25-34,No Experience,Likely Churned,1,5.83,0,0.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Data Scientist Bootcamp*,Night,Female,Engineering And Technology,25-34,Junior,Likely Churned,1,12.22,0,2.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Data Scientist Bootcamp*,Night,Female,Research And Development,25-34,Junior,Likely Churned,1,9.97,0,1.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Marketing,35-49,No Experience,Likely Churned,1,12.54,0,0.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Research And Development,35-49,Mid-Level,Likely Churned,1,6.43,0,4.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Sales,18-24,No Experience,Likely Churned,1,14.47,0,0.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Graphic Design - Adobe Certified*,Code Schedule,Female,Management,18-24,No Experience,Likely Churned,1,7.56,0,0.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Graphic Design - Adobe Certified*,Code Schedule,Female,Sales,18-24,Junior,Completed,1,100.0,1,1.0,1.0
2024-03,Egypt,Egypt Online Hackerspace,Graphic Design - Adobe Certified*,Code Schedule,Female,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Egypt,Egypt Online Hackerspace,Graphic Design - Adobe Certified*,Code Schedule,Female,Sales,25-34,Junior,Completed,1,100.0,1,1.0,1.0
2024-03,Egypt,Egypt Online Hackerspace,Social Media Marketing Essentials*,Code Schedule,Female,Management,18-24,Junior,Active / In Progress,1,33.33,0,2.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Social Media Marketing Essentials*,Code Schedule,Female,Management,25-34,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-03,Egypt,Egypt Online Hackerspace,Social Media Marketing Essentials*,Code Schedule,Female,Management,25-34,No Experience,Active / In Progress,1,43.14,0,0.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Social Media Marketing Essentials*,Code Schedule,Female,Sales,25-34,Junior,Likely Churned,1,13.73,0,1.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Software Developer Bootcamp*,Morning,Unknown,Marketing,Unknown,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,UX & UI Design*,Code Schedule,Female,Management,25-34,Junior,Likely Churned,1,2.67,0,1.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,UX & UI Design*,Code Schedule,Female,Management,25-34,Mid-Level,Active / In Progress,1,100.0,0,3.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,UX & UI Design*,Code Schedule,Female,Marketing,25-34,No Experience,Active / In Progress,1,37.33,0,0.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,UX & UI Design*,Code Schedule,Female,Sales,18-24,No Experience,Active / In Progress,1,69.33,0,0.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,UX & UI Design*,Code Schedule,Male,Management,25-34,Junior,Active / In Progress,1,34.67,0,2.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,UX & UI Design*,Code Schedule,Male,Management,35-49,Mid-Level,Likely Churned,1,20.0,0,4.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,UX & UI Design*,Code Schedule,Male,Sales,18-24,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Web Development Essentials*,Code Schedule,Female,Management,18-24,No Experience,Active / In Progress,1,61.34,0,0.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Web Development Essentials*,Code Schedule,Female,Research And Development,25-34,No Experience,Active / In Progress,1,64.71,0,0.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Web Development Essentials*,Code Schedule,Male,Management,35-49,Mid-Level,Likely Churned,1,0.0,0,3.0,0.0
2024-03,Egypt,Egypt Online Hackerspace,Web Development Essentials*,Code Schedule,Unknown,Design,25-34,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-03,Egypt,Heliopolis Hackerspace,The Full-Stack JS Bootcamp,Experimental,Female,Marketing,18-24,No Experience,Active / In Progress,1,59.82,0,0.0,0.0
2024-03,Kenya,Kenya Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Sales,25-34,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-03,Kenya,Kenya Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Sales,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Kenya,Kenya Online Hackerspace,Data Scientist Bootcamp*,Night,Unknown,Unknown,Unknown,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-03,Kenya,Kenya Online Hackerspace,Python Essentials*,Code Schedule,Male,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Kenya,Kenya Online Hackerspace,Python Essentials*,Code Schedule,Unknown,Marketing,Unknown,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-03,Kenya,Kenya Online Hackerspace,Python Essentials*,Code Schedule,Unknown,Unknown,Unknown,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-03,Kenya,Nairobi Hackerspace,Data Scientist Bootcamp*,Morning,Female,Design,18-24,No Experience,Completed,1,99.16,1,0.0,1.0
2024-03,Kenya,Nairobi Hackerspace,Data Scientist Bootcamp*,Morning,Female,Sales,25-34,No Experience,Completed,1,99.72,1,0.0,1.0
2024-03,Kenya,Nairobi Hackerspace,Data Scientist Bootcamp*,Morning,Male,Management,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Kenya,Nairobi Hackerspace,Data Scientist Bootcamp*,Morning,Male,Sales,18-24,No Experience,Completed,1,99.44,1,0.0,1.0
2024-03,Kenya,Nairobi Hackerspace,Data Scientist Bootcamp*,Morning,Male,Sales,25-34,Junior,Completed,2,99.3,2,1.0,1.0
2024-03,Kenya,Nairobi Hackerspace,Data Scientist Bootcamp*,Morning,Male,Sales,25-34,No Experience,Completed,1,99.72,1,0.0,1.0
2024-03,Kenya,Nairobi Hackerspace,Data Scientist Bootcamp*,Morning,Unknown,Management,35-49,No Experience,Likely Churned,1,9.97,0,0.0,0.0
2024-03,Kenya,Nairobi Hackerspace,Software Developer Bootcamp*,Afternoon,Female,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Kenya,Nairobi Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Design,18-24,No Experience,Completed,4,99.945,4,0.0,1.0
2024-03,Kenya,Nairobi Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Management,25-34,Junior,Active / In Progress,1,43.35,0,1.0,0.0
2024-03,Kenya,Nairobi Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Sales,18-24,Junior,Completed,1,99.78,1,1.0,1.0
2024-03,Kenya,Nairobi Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Sales,25-34,Junior,Completed,1,100.0,1,2.0,1.0
2024-03,Kenya,Nairobi Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Sales,25-34,Mid-Level,Active / In Progress,1,98.89,0,4.0,0.0
2024-03,Kenya,Nairobi Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Sales,25-34,No Experience,Active / In Progress,1,86.5,0,0.0,0.0
2024-03,Kenya,Nairobi Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Sales,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Kenya,Nairobi Hackerspace,Web Development Essentials*,Code Schedule,Female,Operations,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Kenya,Nairobi Hackerspace,Web Development Essentials*,Code Schedule,Female,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Kenya,Nairobi Hackerspace,Web Development Essentials*,Code Schedule,Male,Design,18-24,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-03,Kenya,Nairobi Hackerspace,Web Development Essentials*,Code Schedule,Male,Design,25-34,Mid-Level,Active / In Progress,1,60.83,0,3.0,0.0
2024-03,Kenya,Nairobi Hackerspace,Web Development Essentials*,Code Schedule,Male,Sales,18-24,Junior,Completed,1,100.0,1,1.0,1.0
2024-03,Morocco,Casablanca Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Design,Unknown,Mid-Level,Active / In Progress,1,32.35,0,3.0,0.0
2024-03,Morocco,Casablanca Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Research And Development,25-34,Mid-Level,Likely Churned,1,16.42,0,4.0,0.0
2024-03,Morocco,Casablanca Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Research And Development,35-49,Mid-Level,Active / In Progress,1,44.93,0,4.0,0.0
2024-03,Morocco,Casablanca Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Sales,25-34,No Experience,Active / In Progress,1,35.29,0,0.0,0.0
2024-03,Morocco,Casablanca Hackerspace,Graphic Design - Adobe Certified*,Code Schedule,Female,Management,25-34,No Experience,Likely Churned,1,10.83,0,0.0,0.0
2024-03,Morocco,Casablanca Hackerspace,Graphic Design - Adobe Certified*,Code Schedule,Female,Research And Development,25-34,Mid-Level,Completed,1,95.97,1,3.0,1.0
2024-03,Morocco,Casablanca Hackerspace,Graphic Design - Adobe Certified*,Code Schedule,Male,Marketing,18-24,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-03,Morocco,Casablanca Hackerspace,Python Essentials*,Code Schedule,Female,Management,35-49,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-03,Morocco,Casablanca Hackerspace,Python Essentials*,Code Schedule,Female,Research And Development,Unknown,Mid-Level,Completed,1,98.55,1,3.0,1.0
2024-03,Morocco,Casablanca Hackerspace,Python Essentials*,Code Schedule,Female,Unknown,18-24,No Experience,Active / In Progress,1,47.79,0,0.0,0.0
2024-03,Morocco,Casablanca Hackerspace,Python Essentials*,Code Schedule,Male,Management,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Morocco,Casablanca Hackerspace,Python Essentials*,Code Schedule,Male,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Morocco,Casablanca Hackerspace,Python Essentials*,Code Schedule,Male,Unknown,Unknown,Mid-Level,Likely Churned,1,14.71,0,4.0,0.0
2024-03,Morocco,Casablanca Hackerspace,Software Developer Bootcamp*,Morning,Male,Design,18-24,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-03,Morocco,Casablanca Hackerspace,Software Developer Bootcamp*,Morning,Male,Marketing,18-24,No Experience,Likely Churned,1,15.57,0,0.0,0.0
2024-03,Morocco,Casablanca Hackerspace,Software Developer Bootcamp*,Morning,Male,Sales,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Morocco,Casablanca Hackerspace,Web Development Essentials*,Code Schedule,Female,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Morocco,Casablanca Hackerspace,Web Development Essentials*,Code Schedule,Male,Management,35-49,Junior,Likely Churned,1,0.0,0,1.0,0.0
2024-03,Morocco,Casablanca Hackerspace,Web Development Essentials*,Code Schedule,Male,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Female,Design,35-49,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Female,Research And Development,35-49,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Male,Management,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Male,Research And Development,35-49,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Research And Development,25-34,Mid-Level,Completed,1,99.16,1,3.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Data Scientist Bootcamp*,Night,Unknown,Sales,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Graphic Design - Adobe Certified*,Code Schedule,Female,Management,18-24,No Experience,Completed,1,91.94,1,0.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Graphic Design - Adobe Certified*,Code Schedule,Female,Research And Development,Unknown,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Performance Marketing - Meta Certified,Code Schedule,Female,Sales,25-34,Junior,Completed,1,100.0,1,2.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Performance Marketing - Meta Certified,Code Schedule,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Performance Marketing - Meta Certified,Code Schedule,Male,Management,Unknown,Junior,Completed,1,100.0,1,1.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Python Essentials*,Code Schedule,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Python Essentials*,Code Schedule,Male,Research And Development,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Python Essentials*,Code Schedule,Male,Research And Development,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Web Development Essentials*,Code Schedule,Female,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Morocco,Morocco Online Hackerspace,Web Development Essentials*,Code Schedule,Male,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Morocco,Rabat Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Female,Research And Development,25-34,Junior,Active / In Progress,1,95.08,0,2.0,0.0
2024-03,Morocco,Rabat Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Female,Unknown,35-49,Mid-Level,Active / In Progress,1,96.26,0,3.0,0.0
2024-03,Morocco,Rabat Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Male,Sales,18-24,No Experience,Completed,1,98.13,1,0.0,1.0
2024-03,Morocco,Rabat Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Unknown,Unknown,25-34,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-03,Morocco,Rabat Hackerspace,Social Media Marketing Essentials*,Code Schedule,Male,Sales,18-24,Junior,Completed,1,100.0,1,1.0,1.0
2024-03,Morocco,Rabat Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Research And Development,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Morocco,Rabat Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Sales,18-24,No Experience,Likely Churned,1,6.44,0,0.0,0.0
2024-03,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Female,Sales,25-34,No Experience,Completed,1,98.53,1,0.0,1.0
2024-03,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Female,Sales,35-49,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-03,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Engineering And Technology,25-34,No Experience,Active / In Progress,1,26.87,0,0.0,0.0
2024-03,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,18-24,Junior,Completed,1,100.0,1,1.0,1.0
2024-03,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-03,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Marketing,25-34,No Experience,Active / In Progress,1,29.85,0,0.0,0.0
2024-03,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Operations,25-34,Junior,Active / In Progress,1,55.07,0,2.0,0.0
2024-03,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Operations,35-49,No Experience,Completed,2,100.0,2,0.0,1.0
2024-03,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Sales,18-24,Junior,Completed,1,100.0,1,1.0,1.0
2024-03,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Sales,25-34,No Experience,Completed,2,98.53,2,0.0,1.0
2024-03,Nigeria,Abuja Hackerspace,Software Developer Bootcamp*,Afternoon,Female,Design,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Nigeria,Abuja Hackerspace,Software Developer Bootcamp*,Afternoon,Female,Management,Unknown,Junior,Completed,1,99.78,1,2.0,1.0
2024-03,Nigeria,Abuja Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Design,35-49,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Nigeria,Abuja Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Management,25-34,Junior,Completed,2,100.0,2,1.5,1.0
2024-03,Nigeria,Abuja Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Management,35-49,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-03,Nigeria,Abuja Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Operations,18-24,Junior,Completed,1,100.0,1,2.0,1.0
2024-03,Nigeria,Abuja Hackerspace,Software Developer Bootcamp*,Afternoon,Male,Operations,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Nigeria,Abuja Hackerspace,Web Development Essentials*,Code Schedule,Female,Management,25-34,No Experience,Likely Churned,1,11.76,0,0.0,0.0
2024-03,Nigeria,Abuja Hackerspace,Web Development Essentials*,Code Schedule,Male,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Nigeria,Abuja Hackerspace,Web Development Essentials*,Code Schedule,Male,Sales,25-34,Mid-Level,Active / In Progress,1,47.11,0,3.0,0.0
2024-03,Nigeria,Festac Town Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Female,Management,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Nigeria,Festac Town Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Nigeria,Festac Town Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Operations,18-24,No Experience,Active / In Progress,1,32.35,0,0.0,0.0
2024-03,Nigeria,Festac Town Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Operations,25-34,No Experience,Likely Churned,1,16.42,0,0.0,0.0
2024-03,Nigeria,Festac Town Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Sales,18-24,No Experience,Completed,1,98.53,1,0.0,1.0
2024-03,Nigeria,Ikeja HackerSpace,Cybersecurity - Comptia Security + Certified,Code Schedule,Female,Design,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-03,Nigeria,Ikeja HackerSpace,Cybersecurity - Comptia Security + Certified,Code Schedule,Female,Marketing,18-24,No Experience,Active / In Progress,1,46.27,0,0.0,0.0
